timestamp,turnover,cost_frac,gross_ret,net_ret,equity_before
2024-06-08,0.0,0.0,0.004623160505577095,0.004623160505577095,117139.90303934902
2024-06-09,0.0,0.0,-0.0015559711829544742,-0.0015559711829544742,117681.45961270768
2024-06-10,0.0,0.0,-0.032174264326389035,-0.032174264326389035,117498.35065278229
2024-06-11,0.0,0.0,0.014105616845933033,0.014105616845933033,113717.92766096492
2024-06-12,0.0,0.0,-0.02172833574775579,-0.02172833574775579,115321.98917706402
2024-06-13,0.0,0.0,-0.011187822761649313,-0.011187822761649313,112816.23427712572
2024-06-14,0.0,0.0,0.002634778777008462,0.002634778777008462,111554.06624339653
2024-06-15,0.0,0.0,0.006643640213430224,0.006643640213430224,111847.98652962362
2024-06-16,0.0,0.0,-0.0027230337146080252,-0.0027230337146080252,112591.06431072303
2024-06-17,0.0,0.0,-0.019889547644801442,-0.019889547644801442,112284.47504664132
2024-06-18,0.0,0.0,-0.0033215656178050557,-0.0033215656178050557,110051.18763042963
2024-06-19,0.0,0.0,-0.0012258676555743087,-0.0012258676555743087,109685.64538939779
2024-06-20,0.0,0.0,-0.011256052055385934,-0.011256052055385934,109551.18530443413
2024-06-21,0.0,0.0,0.001808995072047903,0.001808995072047903,108318.07145991818
2024-06-22,0.0,0.0,-0.01626867995018677,-0.01626867995018677,108514.01831740291
2024-06-23,0.0,0.0,-0.046226831595587714,-0.046226831595587714,106748.63848328838
2024-06-24,0.0,0.0,0.024956199729234685,0.024956199729234685,101813.98714906313
2024-06-25,0.0,0.0,-0.014854850771636507,-0.014854850771636507,104354.87734758489
2024-06-26,0.0,0.0,0.013504742844655304,0.013504742844655304,102804.70121729409
2024-06-27,0.0,0.0,-0.020300898155053315,-0.020300898155053315,104193.05227045527
2024-06-28,2.0,0.0016629746224037464,-0.00914449493461822,-0.010807469557021965,102077.83972784861
2024-06-29,0.0,0.0,-0.02924778296688868,-0.02924778296688868,100974.63658254332
2024-06-30,0.0,0.0,-0.0018736258483891266,-0.0018736258483891266,98021.35232661663
2024-07-01,0.0,0.0,0.01208582205853359,0.01208582205853359,97837.69698720342
2024-07-02,0.0,0.0,0.03083530252593214,0.03083530252593214,99020.1459836075
2024-07-03,0.0,0.0,0.05251959872442202,0.05251959872442202,102073.46214117398
2024-07-04,0.0,0.0,0.007730616924266243,0.007730616924266243,107434.31941324093
2024-07-05,0.0,0.0,-0.028462200268881244,-0.028462200268881244,108264.85298114397
2024-07-06,0.0,0.0,0.04096983647107322,0.04096983647107322,105183.39705351366
2024-07-07,0.0,0.0,-0.01532305587049465,-0.01532305587049465,109492.74363026809
2024-07-08,0.0,0.0,-0.023582376019644746,-0.023582376019644746,107814.98020220773
2024-07-09,0.0,0.0,0.005449544320202948,0.005449544320202948,105272.44679852872
2024-07-10,0.0,0.0,0.00678427227199474,0.00678427227199474,105846.13366305351
2024-07-11,0.0,0.0,-0.009674520853870217,-0.009674520853870217,106564.22265276163
2024-07-12,0.9463254938501906,0.0007868576404032797,-0.01802819913674345,-0.018815056777146733,105533.26485843102
2024-07-13,0.022702819359716353,1.887710622611238e-05,-0.024485321487254894,-0.024504198593481005,103547.65048824197
2024-07-14,0.003934865367449081,3.271790624321607e-06,-0.0687511574741479,-0.06875442926477221,101010.29829678973
2024-07-15,0.01696132414887397,1.4103125810970617e-05,0.0028786618904084317,0.002864558764597461,94065.39288752957
2024-07-16,0.03444681192030424,2.864208702309041e-05,0.015608102857413913,0.015579460770390822,94334.84873317085
2024-07-17,0.013423411337859181,1.116139620047327e-05,-0.005029768808680408,-0.005040930204880881,95804.53480829003
2024-07-18,0.040021421112818645,3.327730383157545e-05,-0.03247968236339008,-0.032512959667221654,95321.59083501037
2024-07-19,0.02418585580031113,2.011023220851693e-05,-0.005506680852497534,-0.005526791084706051,92222.40379677627
2024-07-20,0.011228587552468416,9.336428072596786e-06,-0.010372605170482808,-0.010381941598555405,91712.70983766209
2024-07-21,0.00865416088950055,7.195824968719224e-06,0.018362065617705117,0.018354869792736397,90760.55384028221
2024-07-22,0.00014212305963634542,1.1817352071680833e-07,0.005350691897500037,0.00535057372397932,92426.45198833724
2024-07-23,0.04908821582336703,4.08162285866687e-05,0.02466958590155647,0.0246287696729698,92920.98653374668
2024-07-24,0.035362135780392545,2.940316719839415e-05,0.020672312381666773,0.020642909214468378,95209.51610887147
2024-07-25,0.039365498069491245,3.2731912143923803e-05,-0.03164325940326223,-0.03167599131540615,97174.91750626038
2024-07-26,0.010271887761547138,8.540944335816258e-06,0.003989785382353376,0.00398124443801756,94096.80566325676
2024-07-27,0.002134313547825839,1.7746546331434374e-06,-0.0055987436771834,-0.0056005183318165435,94471.42804743882
2024-07-28,0.009227939249789485,7.67291439474169e-06,0.002275886876375935,0.0022682139619811933,93942.33908282625
2024-07-29,0.03403955604329034,2.830345892894096e-05,0.010287420820930633,0.010259117362001692,94155.42040795508
2024-07-30,0.03322529728475648,2.7626413103185065e-05,0.018642381539235083,0.018614755126131897,95121.3719161889
2024-07-31,0.010909493516685631,9.071105430763204e-06,-0.0005766659656070029,-0.0005857370710377661,96892.03296167048
2024-08-01,0.003074903561428144,2.5567432944969514e-06,0.06293675433471524,0.06293419759142074,96835.27970607662
2024-08-02,0.008926998476455561,7.422685960291253e-06,0.02130276173445681,0.02129533904849652,102929.53033291934
2024-08-03,0.03612563923071327,3.0038010629394682e-05,0.05921604055930114,0.05918600254867174,105121.44957946136
2024-08-04,0.018557770343215874,1.543055056458243e-05,0.08661356100046941,0.08659813044990483,111343.16796219142
2024-08-05,1.0662372488758591,0.0008865627431710706,-0.03681455323861038,-0.037701115981781455,120985.27814608694
2024-08-06,0.0,0.0,0.015864993070339506,0.015864993070339506,116423.99814261323
2024-08-07,0.0,0.0,-0.11899373717172779,-0.11899373717172779,118271.06406636699
2024-08-08,1.0,0.0008314873112018732,0.0,-0.0008314873112018732,104197.54815383314
2024-08-09,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-10,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-11,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-12,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-13,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-14,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-15,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-16,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-17,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-18,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-19,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-20,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-21,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-22,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-23,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-24,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-25,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-26,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-27,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-28,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-29,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-30,0.0,0.0,0.0,0.0,104110.90921468489
2024-08-31,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-01,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-02,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-03,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-04,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-05,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-06,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-07,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-08,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-09,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-10,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-11,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-12,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-13,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-14,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-15,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-16,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-17,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-18,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-19,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-20,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-21,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-22,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-23,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-24,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-25,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-26,0.0,0.0,0.0,0.0,104110.90921468489
2024-09-27,1.0,0.0008314873112018732,-0.0011102729142078438,-0.001941760225409717,104110.90921468489
2024-09-28,0.0,0.0,0.003866453163503092,0.003866453163503092,103908.75079214056
2024-09-29,0.0,0.0,0.03445272929976628,0.03445272929976628,104310.50911035649
2024-09-30,0.0,0.0,0.039998989086876824,0.039998989086876824,107904.2908438564
2024-10-01,2.0,0.0016629746224037464,-0.0025371523344435154,-0.004200126956847261,112220.353395747
2024-10-02,0.0,0.0,0.0017254291303903102,0.0017254291303903102,111749.01366434261
2024-10-03,0.0,0.0,0.02185511599415091,0.02185511599415091,111941.82866781145
2024-10-04,0.9190711378846226,0.0007641959892429309,-0.00028022463867356237,-0.0010444206279164932,114388.33031794384
2024-10-05,0.0861693719616794,7.164873940037089e-05,0.0008649559430384691,0.0007933072036380982,114268.86078616684
2024-10-06,0.06748962719322016,5.611676864890745e-05,-0.0017912129255601675,-0.001847329694209075,114359.51109658003
2024-10-07,0.19624985047943855,0.00016317926049891801,-0.004646166657113143,-0.004809345917612061,114148.25137591608
2024-10-08,0.005671279383630046,4.715596845769163e-06,0.005542087454286812,0.005537371857441044,113599.27294915877
2024-10-09,0.07504282740379065,6.239715878296413e-05,-0.006029685871595473,-0.006092083030378437,114228.31436621319
2024-10-10,0.06928065215704654,5.7605983180374884e-05,0.0032591940689958073,0.0032015880858154325,113532.42599067405
2024-10-11,0.3093405118829862,0.0002572127104713953,7.561184208821226e-05,-0.00018160086838318304,113895.91005307951
2024-10-12,0.0012940656759532487,1.0759991894170014e-06,-0.001916222623779262,-0.001917298622968679,113875.22645690858
2024-10-13,0.012527456187297004,1.0416420861374855e-05,0.002584840400545598,0.0025744239796842232,113656.8936420325
2024-10-14,0.835984507623992,0.0006951105104506949,0.014821788877301234,0.01412667836685054,113949.49467448099
2024-10-15,0.0,0.0,0.008172232903417287,0.008172232903417287,115559.22253581253
2024-10-16,0.0,0.0,-0.0028183808734761895,-0.0028183808734761895,116503.59941651301
2024-10-17,0.0,0.0,0.014929934793736166,0.014929934793736166,116175.24790022637
2024-10-18,0.0,0.0,-0.0007411435538052791,-0.0007411435538052791,117909.73677602288
2024-10-19,0.5086858664013895,0.0004229658433004866,-0.0023297609297404298,-0.0027527267730409165,117822.34873468046
2024-10-20,0.20130021955353355,0.00016737857830091435,-0.01575226514403886,-0.015919643722339772,117498.01600085593
2024-10-21,0.09770802825429756,8.124298569600253e-05,0.0022628909982475736,0.002181648012551571,115627.48944804052
2024-10-22,0.10316374341139145,8.577934362265784e-05,-0.0036579574823560803,-0.003743736825978738,115879.74793059117
2024-10-23,0.12360917443599789,0.00010277946009167121,0.01690841110089739,0.01680563164080572,115445.92465087828
2024-10-24,0.06113000457902415,5.082882314117098e-05,-0.0072992432971481225,-0.007350072120289293,117386.06633499314
2024-10-25,0.12999009167888687,0.00010808511181296264,-0.0011831143156796889,-0.0012911994274926516,116523.27028151388
2024-10-26,0.08037842624960184,6.68336415209195e-05,0.0071968879527363906,0.007130054311215471,116372.81550163681
2024-10-27,0.0008847366455018157,7.356472944900697e-07,0.014360579713451505,0.014359844066157014,117202.55999651253
2024-10-28,0.02796653064963983,2.32538153735138e-05,0.020390194443521338,0.020366940628147825,118885.57048221686
2024-10-29,0.10806082285235424,8.985120303976597e-05,-0.005890552657065106,-0.0059804038601048715,121306.90583777167
2024-10-30,0.12180282275293683,0.00010127750158763778,-0.014063731180974356,-0.014165008682561995,120581.44154984209
2024-10-31,0.10966345328390176,9.11837699081437e-05,-0.008470574043281352,-0.008561757813189496,118873.40438333273
2024-11-01,0.08758081383106772,7.282233540526633e-05,0.0005841936923014002,0.0005113713568961339,117855.6390845733
2024-11-02,0.07219979538855587,6.003321373695572e-05,-0.0015653688667953778,-0.0016254020805323336,117915.90708264982
2024-11-03,0.1327029912584035,0.00011034085338989562,0.0006423637412862303,0.0005320228878963346,117724.24632194983
2024-11-04,0.11729537613543456,9.752961691926484e-05,0.008386073875348215,0.00828854425842895,117786.87831545346
2024-11-05,0.021975789217975106,1.8272589888393236e-05,-0.00034739666999370616,-0.0003656692598820994,118763.16006943327
2024-11-06,0.8418769955274921,0.0007000100393738658,0.0036980731649551846,0.002998063125581319,118719.73203258943
2024-11-07,0.0,0.0,0.008209925203732205,0.008209925203732205,119075.66128347522
2024-11-08,0.0,0.0,0.0025221554819292447,0.0025221554819292447,120053.2635561975
2024-11-09,0.0,0.0,0.04871072877635618,0.04871072877635618,120356.05655299926
2024-11-10,0.0,0.0,0.10345603780624302,0.10345603780624302,126218.68778034419
2024-11-11,0.0,0.0,-0.008530478795522045,-0.008530478795522045,139276.77311520185
2024-11-12,0.0,0.0,0.027750875278497844,0.027750875278497844,138088.6755554339
2024-11-13,0.0,0.0,-0.03351940477783699,-0.03351940477783699,141920.7571681457
2024-11-14,0.0,0.0,0.042249781707363265,0.042249781707363265,137163.65786224953
2024-11-15,0.0,0.0,-0.004735678224225048,-0.004735678224225048,142958.79246511305
2024-11-16,0.0,0.0,-0.008201378369940282,-0.008201378369940282,142281.7856246745
2024-11-17,0.0,0.0,0.00675751585930584,0.00675751585930584,141114.8788656158
2024-11-18,0.0,0.0,0.02020276795046594,0.02020276795046594,142068.46489753423
2024-11-19,0.0,0.0,0.02114128957426109,0.02114128957426109,144938.64112693802
2024-11-20,0.0,0.0,0.04325895129815027,0.04325895129815027,148002.83090950252
2024-11-21,0.0,0.0,0.005638081141198015,0.005638081141198015,154405.27816380505
2024-11-22,0.0,0.0,-0.01208939622771199,-0.01208939622771199,155275.82765072183
2024-11-23,0.0,0.0,0.0024036715084598814,0.0024036715084598814,153398.63664566632
2024-11-24,0.0,0.0,-0.049983462705338044,-0.049983462705338044,153767.3565780081
2024-11-25,0.0,0.0,-0.011203043067136709,-0.011203043067136709,146081.53164519282
2024-11-26,0.0,0.0,0.042205400048249686,0.042205400048249686,144444.97395485843
2024-11-27,0.0,0.0,-0.002198003862147191,-0.002198003862147191,150541.33186558224
2024-11-28,0.0,0.0,0.019038731629019034,0.019038731629019034,150210.4414367289
2024-11-29,0.0,0.0,-0.010677189351933958,-0.010677189351933958,153070.25771911925
2024-11-30,0.0,0.0,0.008188641421465137,0.008188641421465137,151435.89759330289
2024-12-01,0.0,0.0,-0.01413251001643967,-0.01413251001643967,152675.95185703217
2024-12-02,0.0,0.0,0.00023777120778389893,0.00023777120778389893,150518.2574381432
2024-12-03,0.0,0.0,0.028739497024917293,0.028739497024917293,150554.0463460078
2024-12-04,0.0,0.0,-0.01690790900559247,-0.01690790900559247,154880.89391305813
2024-12-05,0.0,0.0,0.028875842126152795,0.028875842126152795,152262.1818520713
2024-12-06,0.0,0.0,0.0009689136043686819,0.0009689136043686819,156658.88057701528
2024-12-07,0.0,0.0,0.013021125294296665,0.013021125294296665,156810.6694976515
2024-12-08,0.0,0.0,-0.03805237154150187,-0.03805237154150187,158852.52087266298
2024-12-09,0.0,0.0,-0.007670332853616624,-0.007670332853616624,152807.80572811223
2024-12-10,0.0,0.0,0.04671623065265473,0.04671623065265473,151635.71899554683
2024-12-11,1.0,0.0008314873112018732,0.0,-0.0008314873112018732,158719.56821932393
2024-12-12,0.0,0.0,0.0,0.0,158587.59491231013
2024-12-13,1.0,0.0008314873112018732,8.976846640940117e-05,-0.000741718844792472,158587.59491231013
2024-12-14,0.0,0.0,0.030374527771475757,0.030374527771475757,158469.96750461336
2024-12-15,0.0,0.0,0.014960693238777578,0.014960693238777578,163283.4179335271
2024-12-16,0.0,0.0,0.00048479955330549274,0.00048479955330549274,165726.2510602097
2024-12-17,0.0,0.0,-0.05555995497508359,-0.05555995497508359,165806.59507269468
2024-12-18,1.0,0.0008314873112018732,0.0,-0.0008314873112018732,156594.38811588383
2024-12-19,0.0,0.0,0.0,0.0,156464.18186916006
2024-12-20,0.0,0.0,0.0,0.0,156464.18186916006
2024-12-21,0.0,0.0,0.0,0.0,156464.18186916006
2024-12-22,0.0,0.0,0.0,0.0,156464.18186916006
2024-12-23,0.0,0.0,0.0,0.0,156464.18186916006
2024-12-24,0.0,0.0,0.0,0.0,156464.18186916006
2024-12-25,0.0,0.0,0.0,0.0,156464.18186916006
2024-12-26,0.0,0.0,0.0,0.0,156464.18186916006
2024-12-27,0.0,0.0,0.0,0.0,156464.18186916006
2024-12-28,0.0,0.0,0.0,0.0,156464.18186916006
2024-12-29,1.0,0.0008314873112018732,-0.010039487726787644,-0.010870975037989518,156464.18186916006
2024-12-30,0.0,0.0,0.008512354017332857,0.008512354017332857,154763.26365372096
2024-12-31,0.0,0.0,0.011031663653982005,0.011031663653982005,156080.66334281926
2025-01-01,0.0,0.0,0.025233424507485225,0.025233424507485225,157802.49272370763
2025-01-02,0.0,0.0,0.0121504627839224,0.0121504627839224,161784.3900109443
2025-01-03,0.0,0.0,0.00028019566827675035,0.00028019566827675035,163750.14522079186
2025-01-04,0.0,0.0,0.001701075242530603,0.001701075242530603,163796.02730216243
2025-01-05,0.0,0.0,0.03905015446379001,0.03905015446379001,164074.656669031
2025-01-06,0.0,0.0,-0.05147856144622642,-0.05147856144622642,170481.79735555
2025-01-07,0.0,0.0,-0.019667706352539116,-0.019667706352539116,161705.6396749192
2025-01-08,0.0,0.0,-0.02639818721642384,-0.02639818721642384,158525.26063824337
2025-01-09,0.0,0.0,0.023453639173285135,0.023453639173285135,154340.48112938265
2025-01-10,0.0,0.0,-0.0011935506017924924,-0.0011935506017924924,157960.32708362243
2025-01-11,0.0,0.0,-0.0006619960343688946,-0.0006619960343688946,157771.79344017242
2025-01-12,0.0,0.0,-0.00015449751798668476,-0.00015449751798668476,157667.34913857977
2025-01-13,0.0,0.0,0.021480590102375574,0.021480590102375574,157642.9899244703
2025-01-14,0.0,0.0,0.04087555393001496,0.04087555393001496,161029.2543735508
2025-01-15,0.0,0.0,-0.005202070475811338,-0.005202070475811338,167611.41434500695
2025-01-16,0.0,0.0,0.04107671402297841,0.04107671402297841,166739.4879550338
2025-01-17,0.0,0.0,0.004630799913496908,0.004630799913496908,173588.59821810058
2025-01-18,0.0,0.0,-0.03073735007074918,-0.03073735007074918,174392.452283713
2025-01-19,0.0,0.0,0.009239819763797952,0.009239819763797952,169032.0904281721
2025-01-20,0.0,0.0,0.03781898059220934,0.03781898059220934,170593.9164780264
2025-01-21,0.0,0.0,-0.02308449834848214,-0.02308449834848214,177045.60449445786
2025-01-22,0.0,0.0,0.0019215761554780553,0.0019215761554780553,172958.59552989952
2025-01-23,0.0,0.0,0.009088799691134852,0.009088799691134852,173290.94864295475
2025-01-24,0.0,0.0,-0.0010123263373728042,-0.0010123263373728042,174865.9553634573
2025-01-25,0.0,0.0,-0.020457106836545558,-0.020457106836545558,174688.93395133302
2025-01-26,0.0,0.0,-0.005253505018033344,-0.005253505018033344,171115.30376632835
2025-01-27,0.0,0.0,-0.007270050469852851,-0.007270050469852851,170216.34865932964
2025-01-28,0.0,0.0,0.023880426068033422,0.023880426068033422,168978.86721378224
2025-01-29,0.0,0.0,0.009437965172008678,0.009437965172008678,173014.154559341
2025-01-30,0.0,0.0,-0.021945625061498775,-0.021945625061498775,174647.05612433658
2025-01-31,0.0,0.0,-0.01734816570081754,-0.01734816570081754,170814.31731253734
2025-02-01,0.0,0.0,-0.02921466031036668,-0.02921466031036668,167851.0022317274
2025-02-02,0.0,0.0,0.037159868734289336,0.037159868734289336,162947.2922187729
2025-02-03,0.0,0.0,-0.035380285249724364,-0.035380285249724364,169002.3922082304
2025-02-04,0.0,0.0,-0.011838104429540919,-0.011838104429540919,163023.0393640174
2025-02-05,0.0,0.0,-0.00039460111109723695,-0.00039460111109723695,161093.155599605
2025-02-06,0.0,0.0,-0.0006278810258706358,-0.0006278810258706358,161029.58806141524
2025-02-07,0.0,0.0,-0.00044165902057458073,-0.00044165902057458073,160928.4806384677
2025-02-08,0.0,0.0,0.00012135431414606046,0.00012135431414606046,160857.40512332637
2025-02-09,0.0,0.0,0.009910436864004168,0.009910436864004168,160876.92586340042
2025-02-10,0.0,0.0,-0.01692147809799216,-0.01692147809799216,162471.28648004474
2025-02-11,0.0,0.0,0.021778643162013722,0.021778643162013722,159722.03216432006
2025-02-12,0.0,0.0,-0.012837328747867138,-0.012837328747867138,163200.56130793845
2025-02-13,0.0,0.0,0.009160050786759744,0.009160050786759744,161105.502050592
2025-02-14,0.0,0.0,0.0009533573263302841,0.0009533573263302841,162581.23663140187
2025-02-15,0.0,0.0,-0.01508130164653776,-0.01508130164653776,162736.23464446826
2025-02-16,0.0,0.0,-0.0033705642936701086,-0.0033705642936701086,160281.9604009733
2025-02-17,0.0,0.0,-0.0012658862457072262,-0.0012658862457072262,159741.71974832634
2025-02-18,0.0,0.0,0.010206856162807698,0.010206856162807698,159539.50490243133
2025-02-19,0.0,0.0,0.01713182467545904,0.01713182467545904,161167.90168125601
2025-02-20,0.0,0.0,-0.021627860348142347,-0.021627860348142347,163929.0019161709
2025-02-21,0.0,0.0,0.003905213782887218,0.003905213782887218,160383.5683557176
2025-02-22,0.0,0.0,-0.0029522306491074346,-0.0029522306491074346,161009.90047740898
2025-02-23,2.0,0.0016629746224037464,0.04888773872772767,0.047224764105323926,160534.56211440984
2025-02-24,0.0,0.0,0.03142015746138582,0.03142015746138582,168115.7689410143
2025-02-25,0.0,0.0,0.04998471329244103,0.04998471329244103,173397.99287288295
2025-02-26,0.0,0.0,-0.005457881330269476,-0.005457881330269476,182065.2418321187
2025-02-27,0.0,0.0,0.004352288524249404,0.004352288524249404,181071.5513478322
2025-02-28,0.0,0.0,-0.02026225509966828,-0.02026225509966828,181859.6269828314
2025-03-01,0.0,0.0,-0.09551586660264144,-0.09551586660264144,178174.74082857475
2025-03-02,0.0,0.0,0.08522459532087778,0.08522459532087778,161156.2260516324
2025-03-03,0.0,0.0,-0.012219132246698461,-0.012219132246698461,174890.70020032267
2025-03-04,0.0,0.0,-0.03805565648357123,-0.03805565648357123,172753.68760585724
2025-03-05,0.0,0.0,0.007489557350929377,0.007489557350929377,166179.43261405855
2025-03-06,0.0,0.0,0.034865688113403626,0.034865688113403626,167424.04300516646
2025-03-07,0.0,0.0,0.006559943195571849,0.006559943195571849,173261.39747126965
2025-03-08,0.0,0.0,0.06376885920586828,0.06376885920586828,174397.98239666657
2025-03-09,0.0,0.0,0.02628617602442962,0.02628617602442962,185519.1427819071
2025-03-10,1.0,0.0008314873112018732,0.0,-0.0008314873112018732,190395.7316249736
2025-03-11,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-12,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-13,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-14,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-15,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-16,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-17,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-18,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-19,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-20,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-21,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-22,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-23,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-24,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-25,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-26,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-27,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-28,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-29,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-30,0.0,0.0,0.0,0.0,190237.41999002043
2025-03-31,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-01,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-02,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-03,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-04,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-05,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-06,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-07,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-08,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-09,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-10,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-11,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-12,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-13,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-14,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-15,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-16,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-17,0.0,0.0,0.0,0.0,190237.41999002043
2025-04-18,0.0,0.0,0.0,0.0,190237.41999002043
